Date,Name,Category,Type,Amount,Notes,Created,January,February,March,April,May,June,July,August,September,October,November,December
"June 19, 2024",Trứng cút,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),18000,,"June 20, 2024 9:00 AM",0,0,0,0,0,18000,0,0,0,0,0,0
"June 19, 2024",Cà phê passio,Cà phê (https://www.notion.so/C-ph-331b55dad1ec48bebb3fcf6dae9e8cc5?pvs=21),Lãng phí (Wasted) (https://www.notion.so/L-ng-ph-Wasted-072aa5468ba548e3a634e90258b6a4cc?pvs=21),50000,,"June 20, 2024 9:01 AM",0,0,0,0,0,50000,0,0,0,0,0,0
"June 19, 2024",Bún mắm,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),50000,,"June 20, 2024 9:01 AM",0,0,0,0,0,50000,0,0,0,0,0,0
"June 18, 2024",3G,Giải trí (https://www.notion.so/Gi-i-tr-a2c19c813ed640deabf3fecf04dfafe0?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),7000,,"June 20, 2024 9:02 AM",0,0,0,0,0,7000,0,0,0,0,0,0
"June 20, 2024",Nước,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),65000,,"June 20, 2024 2:05 PM",0,0,0,0,0,65000,0,0,0,0,0,0
"June 20, 2024",Trái cây lotte,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),259000,,"June 20, 2024 2:05 PM",0,0,0,0,0,259000,0,0,0,0,0,0
"June 20, 2024",Nước xả vải,Other (https://www.notion.so/Other-a986c0546fd64d92af8b5fdf74a9f1c4?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),191000,,"June 20, 2024 2:06 PM",0,0,0,0,0,191000,0,0,0,0,0,0
"June 21, 2024",Cà phê passio,Cà phê (https://www.notion.so/C-ph-331b55dad1ec48bebb3fcf6dae9e8cc5?pvs=21),Lãng phí (Wasted) (https://www.notion.so/L-ng-ph-Wasted-072aa5468ba548e3a634e90258b6a4cc?pvs=21),50000,,"June 21, 2024 9:30 AM",0,0,0,0,0,50000,0,0,0,0,0,0
"June 22, 2024",Farewell Thuan,Other (https://www.notion.so/Other-a986c0546fd64d92af8b5fdf74a9f1c4?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),36,,"June 23, 2024 12:03 AM",0,0,0,0,0,36,0,0,0,0,0,0
"June 23, 2024",Lotte - Rau củ,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),765000,,"June 23, 2024 9:24 AM",0,0,0,0,0,765000,0,0,0,0,0,0
"June 24, 2024",Bánh mì,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),9000,,"June 24, 2024 9:01 AM",0,0,0,0,0,9000,0,0,0,0,0,0
"June 24, 2024",Cà phê Passio,Cà phê (https://www.notion.so/C-ph-331b55dad1ec48bebb3fcf6dae9e8cc5?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),25000,,"June 24, 2024 9:02 AM",0,0,0,0,0,25000,0,0,0,0,0,0
"June 24, 2024",Bắp + bơ,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),28000,,"June 24, 2024 9:02 AM",0,0,0,0,0,28000,0,0,0,0,0,0
"June 24, 2024",Áo thun,Mua sắm (https://www.notion.so/Mua-s-m-d4dae4175a014e4ca1ec27da23dd373b?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),64000,,"June 25, 2024 7:08 AM",0,0,0,0,0,64000,0,0,0,0,0,0
"June 24, 2024",Nước,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),65000,,"June 25, 2024 7:08 AM",0,0,0,0,0,65000,0,0,0,0,0,0
"June 25, 2024",Cà phê hạt hummingbird,Cà phê (https://www.notion.so/C-ph-331b55dad1ec48bebb3fcf6dae9e8cc5?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),215000,,"June 25, 2024 1:22 PM",0,0,0,0,0,215000,0,0,0,0,0,0
"June 25, 2024",Khám sức khoẻ đi làm,Sức khoẻ (https://www.notion.so/S-c-kho-e0597c901e1948e780fec8fbaba7f052?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),180000,,"June 25, 2024 1:22 PM",0,0,0,0,0,180000,0,0,0,0,0,0
"June 25, 2024",Hồ sơ xin việc công chứng,Other (https://www.notion.so/Other-a986c0546fd64d92af8b5fdf74a9f1c4?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),36000,,"June 25, 2024 1:23 PM",0,0,0,0,0,36000,0,0,0,0,0,0
"June 25, 2024",Nước mắt nhân tạo,Sức khoẻ (https://www.notion.so/S-c-kho-e0597c901e1948e780fec8fbaba7f052?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),60000,,"June 25, 2024 6:30 PM",0,0,0,0,0,60000,0,0,0,0,0,0
"June 25, 2024",Hớt tóc,Sức khoẻ (https://www.notion.so/S-c-kho-e0597c901e1948e780fec8fbaba7f052?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),70000,,"June 25, 2024 6:31 PM",0,0,0,0,0,70000,0,0,0,0,0,0
"June 25, 2024",Vinmart,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Lãng phí (Wasted) (https://www.notion.so/L-ng-ph-Wasted-072aa5468ba548e3a634e90258b6a4cc?pvs=21),82000,"mì tôm, dưa lưới, bánh ngọt","June 25, 2024 9:37 PM",0,0,0,0,0,82000,0,0,0,0,0,0
"June 26, 2024",Mắt kính Owndays,Sức khoẻ (https://www.notion.so/S-c-kho-e0597c901e1948e780fec8fbaba7f052?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),961000,Tròng ánh sáng xanh,"June 27, 2024 7:09 AM",0,0,0,0,0,961000,0,0,0,0,0,0
"June 26, 2024",Bún đậu,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),122000,,"June 27, 2024 7:10 AM",0,0,0,0,0,122000,0,0,0,0,0,0
"June 26, 2024",Cà phê beanthere,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),56000,Đi phỏng vấn Got it,"June 27, 2024 7:11 AM",0,0,0,0,0,56000,0,0,0,0,0,0
"June 26, 2024",Đồ ăn ở quê,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),1500000,mẹ gửi,"June 27, 2024 8:45 AM",0,0,0,0,0,1500000,0,0,0,0,0,0
"June 28, 2024",Đổ xăng,Đi lại (https://www.notion.so/i-l-i-90e61bd171bc4d538722d78bea485584?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),50000,,"June 28, 2024 10:14 AM",0,0,0,0,0,50000,0,0,0,0,0,0
"June 28, 2024","Công chứng ",Other (https://www.notion.so/Other-a986c0546fd64d92af8b5fdf74a9f1c4?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),12000,,"June 28, 2024 10:15 AM",0,0,0,0,0,12000,0,0,0,0,0,0
"June 28, 2024",Coffee Hoff Specialty,Cà phê (https://www.notion.so/C-ph-331b55dad1ec48bebb3fcf6dae9e8cc5?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),210000,,"June 28, 2024 10:15 AM",0,0,0,0,0,210000,0,0,0,0,0,0
"June 28, 2024",Gía đỗ,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),7000,,"June 28, 2024 11:23 PM",0,0,0,0,0,7000,0,0,0,0,0,0
"June 28, 2024",Gửi xe,Đi lại (https://www.notion.so/i-l-i-90e61bd171bc4d538722d78bea485584?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),5000,,"June 28, 2024 11:25 PM",0,0,0,0,0,5000,0,0,0,0,0,0
"June 28, 2024",Giấy lọc cà phê,Cà phê (https://www.notion.so/C-ph-331b55dad1ec48bebb3fcf6dae9e8cc5?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),132000,,"June 28, 2024 11:25 PM",0,0,0,0,0,132000,0,0,0,0,0,0
"June 29, 2024",Lotte,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),400000,"Rau, trái cây, sữa chua, bánh mì","June 29, 2024 9:06 PM",0,0,0,0,0,400000,0,0,0,0,0,0
"June 30, 2024",Đi chợ,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),116000,,"June 30, 2024 4:47 PM",0,0,0,0,0,116000,0,0,0,0,0,0
"July 1, 2024","Netflix ",Giải trí (https://www.notion.so/Gi-i-tr-a2c19c813ed640deabf3fecf04dfafe0?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),53000,,"June 30, 2024 7:39 PM",0,0,0,0,0,0,53000,0,0,0,0,0
"June 30, 2024",Bánh canh hẹ,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),97000,,"June 30, 2024 9:37 PM",0,0,0,0,0,97000,0,0,0,0,0,0
"July 1, 2024",syngum,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),29000,,"July 1, 2024 8:20 PM",0,0,0,0,0,0,29000,0,0,0,0,0
"June 28, 2024",Thay nhớt xe,Đi lại (https://www.notion.so/i-l-i-90e61bd171bc4d538722d78bea485584?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),210000,,"July 2, 2024 9:13 PM",0,0,0,0,0,210000,0,0,0,0,0,0
"July 2, 2024",Cà phê passio,Cà phê (https://www.notion.so/C-ph-331b55dad1ec48bebb3fcf6dae9e8cc5?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),24000,,"July 2, 2024 9:15 PM",0,0,0,0,0,0,24000,0,0,0,0,0
"July 2, 2024",Gửi xe bảo hiểm,Đi lại (https://www.notion.so/i-l-i-90e61bd171bc4d538722d78bea485584?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),5000,,"July 2, 2024 9:15 PM",0,0,0,0,0,0,5000,0,0,0,0,0
"July 3, 2024",Cà phê Pasio,Cà phê (https://www.notion.so/C-ph-331b55dad1ec48bebb3fcf6dae9e8cc5?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),19000,,"July 3, 2024 12:40 PM",0,0,0,0,0,0,19000,0,0,0,0,0
"July 3, 2024",Bún đậu,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),53000,Ăn trưa ở cty,"July 3, 2024 12:41 PM",0,0,0,0,0,0,53000,0,0,0,0,0
"July 3, 2024",Nước,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),65000,,"July 3, 2024 9:03 PM",0,0,0,0,0,0,65000,0,0,0,0,0
"July 4, 2024",Cà phê passio,Cà phê (https://www.notion.so/C-ph-331b55dad1ec48bebb3fcf6dae9e8cc5?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),19000,,"July 4, 2024 8:20 PM",0,0,0,0,0,0,19000,0,0,0,0,0
"July 4, 2024",Cơm tấm,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),49000,,"July 4, 2024 8:21 PM",0,0,0,0,0,0,49000,0,0,0,0,0
"July 5, 2024",Cà phê passio,Cà phê (https://www.notion.so/C-ph-331b55dad1ec48bebb3fcf6dae9e8cc5?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),19000,,"July 5, 2024 9:45 PM",0,0,0,0,0,0,19000,0,0,0,0,0
"July 5, 2024",Cơm tấm,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),47000,,"July 5, 2024 9:45 PM",0,0,0,0,0,0,47000,0,0,0,0,0
"July 5, 2024",Lotte,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),113000,"Rau, cá hồi, bánh mì","July 5, 2024 9:45 PM",0,0,0,0,0,0,113000,0,0,0,0,0
"July 5, 2024",Đổ xăng,Đi lại (https://www.notion.so/i-l-i-90e61bd171bc4d538722d78bea485584?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),50000,,"July 5, 2024 9:46 PM",0,0,0,0,0,0,50000,0,0,0,0,0
"July 5, 2024",Trà sữa,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Lãng phí (Wasted) (https://www.notion.so/L-ng-ph-Wasted-072aa5468ba548e3a634e90258b6a4cc?pvs=21),47000,,"July 6, 2024 9:07 PM",0,0,0,0,0,0,47000,0,0,0,0,0
"July 6, 2024",Đi chợ,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),323000,,"July 6, 2024 9:07 PM",0,0,0,0,0,0,323000,0,0,0,0,0
"July 6, 2024",Listerine,Sức khoẻ (https://www.notion.so/S-c-kho-e0597c901e1948e780fec8fbaba7f052?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),200000,,"July 6, 2024 9:08 PM",0,0,0,0,0,0,200000,0,0,0,0,0
"July 6, 2024",Lotte,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),550000,"Rau, Trứng, Táo, Bí, Sữa, đồ hầm ","July 6, 2024 9:08 PM",0,0,0,0,0,0,550000,0,0,0,0,0
"July 8, 2024",Nước,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),70000,,"July 8, 2024 8:25 AM",0,0,0,0,0,0,70000,0,0,0,0,0
"July 8, 2024",Cà phê passio,Cà phê (https://www.notion.so/C-ph-331b55dad1ec48bebb3fcf6dae9e8cc5?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),19000,,"July 8, 2024 8:25 AM",0,0,0,0,0,0,19000,0,0,0,0,0
"July 5, 2024",Tiền nhà,Hoá đơn - Thanh toán định kì (https://www.notion.so/Ho-n-Thanh-to-n-nh-k-69e6e15431934b5bb36651c0332101da?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),4930000,,"July 8, 2024 8:28 AM",0,0,0,0,0,0,4930000,0,0,0,0,0
"July 9, 2024",Cà phê passio,Cà phê (https://www.notion.so/C-ph-331b55dad1ec48bebb3fcf6dae9e8cc5?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),19000,,"July 9, 2024 10:52 PM",0,0,0,0,0,0,19000,0,0,0,0,0
"July 9, 2024",Nước đóng chai,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),7000,,"July 9, 2024 10:52 PM",0,0,0,0,0,0,7000,0,0,0,0,0
"July 10, 2024",Đổ xăng,Đi lại (https://www.notion.so/i-l-i-90e61bd171bc4d538722d78bea485584?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),50000,,"July 10, 2024 8:40 PM",0,0,0,0,0,0,50000,0,0,0,0,0
"July 10, 2024",Cà phê passio,Cà phê (https://www.notion.so/C-ph-331b55dad1ec48bebb3fcf6dae9e8cc5?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),19000,,"July 10, 2024 8:40 PM",0,0,0,0,0,0,19000,0,0,0,0,0
"July 10, 2024",Bột giặt,Other (https://www.notion.so/Other-a986c0546fd64d92af8b5fdf74a9f1c4?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),146000,,"July 10, 2024 8:40 PM",0,0,0,0,0,0,146000,0,0,0,0,0
"July 10, 2024",Khoai lang + thanh long,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),35000,,"July 10, 2024 8:41 PM",0,0,0,0,0,0,35000,0,0,0,0,0
"July 11, 2024",Cà phê passio,Cà phê (https://www.notion.so/C-ph-331b55dad1ec48bebb3fcf6dae9e8cc5?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),19000,,"July 11, 2024 10:21 PM",0,0,0,0,0,0,19000,0,0,0,0,0
"July 12, 2024",Cà phê passio,Cà phê (https://www.notion.so/C-ph-331b55dad1ec48bebb3fcf6dae9e8cc5?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),19000,,"July 12, 2024 8:47 AM",0,0,0,0,0,0,19000,0,0,0,0,0
"July 12, 2024",Bún,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),56000,,"July 12, 2024 8:47 AM",0,0,0,0,0,0,56000,0,0,0,0,0
"July 12, 2024",Nem cuốn bà điệp,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),65000,,"July 12, 2024 10:13 PM",0,0,0,0,0,0,65000,0,0,0,0,0
"July 13, 2024",Đi chợ,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),390000,,"July 13, 2024 4:02 PM",0,0,0,0,0,0,390000,0,0,0,0,0
"July 13, 2024",Nước,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),70000,,"July 13, 2024 4:03 PM",0,0,0,0,0,0,70000,0,0,0,0,0
"July 13, 2024",Bún bò với aD,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),160000,,"July 13, 2024 4:03 PM",0,0,0,0,0,0,160000,0,0,0,0,0
"July 13, 2024",Card điện thoại bố già,Other (https://www.notion.so/Other-a986c0546fd64d92af8b5fdf74a9f1c4?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),50000,,"July 13, 2024 4:15 PM",0,0,0,0,0,0,50000,0,0,0,0,0
"July 13, 2024",Lotte - Rau - Trái cây,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),443700,"Kem đánh răng, rau, trái cây","July 13, 2024 11:41 PM",0,0,0,0,0,0,443700,0,0,0,0,0
"July 14, 2024",Đổ xăng,Đi lại (https://www.notion.so/i-l-i-90e61bd171bc4d538722d78bea485584?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),50000,,"July 14, 2024 12:53 PM",0,0,0,0,0,0,50000,0,0,0,0,0
"July 14, 2024",Hummingbird coffee,Cà phê (https://www.notion.so/C-ph-331b55dad1ec48bebb3fcf6dae9e8cc5?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),70000,with aD,"July 14, 2024 12:53 PM",0,0,0,0,0,0,70000,0,0,0,0,0
"July 15, 2024",Cà phê passio,Cà phê (https://www.notion.so/C-ph-331b55dad1ec48bebb3fcf6dae9e8cc5?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),19000,,"July 15, 2024 8:07 PM",0,0,0,0,0,0,19000,0,0,0,0,0
"July 16, 2024",Singum,Other (https://www.notion.so/Other-a986c0546fd64d92af8b5fdf74a9f1c4?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),29000,,"July 16, 2024 8:44 PM",0,0,0,0,0,0,29000,0,0,0,0,0
"July 16, 2024",Cà phê passio,Cà phê (https://www.notion.so/C-ph-331b55dad1ec48bebb3fcf6dae9e8cc5?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),19000,,"July 16, 2024 8:45 PM",0,0,0,0,0,0,19000,0,0,0,0,0
"July 17, 2024",Cà phê passio,Cà phê (https://www.notion.so/C-ph-331b55dad1ec48bebb3fcf6dae9e8cc5?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),19000,,"July 18, 2024 10:41 PM",0,0,0,0,0,0,19000,0,0,0,0,0
"July 18, 2024",Cà phê passio,Cà phê (https://www.notion.so/C-ph-331b55dad1ec48bebb3fcf6dae9e8cc5?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),19000,,"July 18, 2024 10:41 PM",0,0,0,0,0,0,19000,0,0,0,0,0
